query_id	query_length	subject_id	subject_title	subject_length	align_length	identities	pct_identity	query_coverage	subject_coverage	evalue	bitscore
SFT_seq_6	9404	gi|197223727|gb|EU689032.1|	gi|197223727|gb|EU689032.1| Tagging vector pFA6a-hphMX6-P3nmt1-3FLAG, complete sequence	5630	765	762	99.61	8.13	13.59	0.0	1397.19
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	2047	2045	99.9	30.63	13.87	0.0	3768.29
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	306	306	100.0	4.58	2.07	2.50356e-155	566.195
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	168	168	100.0	2.51	1.14	1.29519e-78	311.357
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	132	132	100.0	1.98	0.89	1.33237e-58	244.878
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	144	140	97.22	2.15	0.98	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	130	130	100.0	1.95	0.88	1.72353e-57	241.185
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2025686597|gb|MW388777.1|	gi|2025686597|gb|MW388777.1| Cloning vector pTU3-A-RebFHOD_VioCDE_KanR, complete sequence	14756	129	129	100.0	1.93	0.87	6.19891e-57	239.338
SFT_seq_7	6683	gi|2997345713|gb|PV704593.1|	gi|2997345713|gb|PV704593.1| Synthetic construct clone pSS9_RNA, complete sequence	2584	2042	2041	99.95	30.56	79.02	0.0	3764.59
SFT_seq_7	6683	gi|2997345713|gb|PV704593.1|	gi|2997345713|gb|PV704593.1| Synthetic construct clone pSS9_RNA, complete sequence	2584	306	306	100.0	4.58	11.84	2.50356e-155	566.195
SFT_seq_7	6683	gi|2997345713|gb|PV704593.1|	gi|2997345713|gb|PV704593.1| Synthetic construct clone pSS9_RNA, complete sequence	2584	168	168	100.0	2.51	6.5	1.29519e-78	311.357
SFT_seq_7	6683	gi|2997345713|gb|PV704593.1|	gi|2997345713|gb|PV704593.1| Synthetic construct clone pSS9_RNA, complete sequence	2584	111	111	100.0	1.66	4.3	6.28724e-47	206.098
SFT_seq_7	6683	gi|2997345713|gb|PV704593.1|	gi|2997345713|gb|PV704593.1| Synthetic construct clone pSS9_RNA, complete sequence	2584	75	75	100.0	1.12	2.9	6.4677e-27	139.619
SFT_seq_7	6683	gi|2997345713|gb|PV704593.1|	gi|2997345713|gb|PV704593.1| Synthetic construct clone pSS9_RNA, complete sequence	2584	74	74	100.0	1.11	2.86	2.3262e-26	137.772
SFT_seq_7	6683	gi|2997345701|gb|PV704590.1|	gi|2997345701|gb|PV704590.1| Synthetic construct clone pWGA128, complete sequence	2584	2042	2039	99.85	30.56	79.02	0.0	3753.51
SFT_seq_7	6683	gi|2997345701|gb|PV704590.1|	gi|2997345701|gb|PV704590.1| Synthetic construct clone pWGA128, complete sequence	2584	306	306	100.0	4.58	11.84	2.50356e-155	566.195
SFT_seq_7	6683	gi|2997345701|gb|PV704590.1|	gi|2997345701|gb|PV704590.1| Synthetic construct clone pWGA128, complete sequence	2584	168	168	100.0	2.51	6.5	1.29519e-78	311.357
SFT_seq_7	6683	gi|2997345701|gb|PV704590.1|	gi|2997345701|gb|PV704590.1| Synthetic construct clone pWGA128, complete sequence	2584	111	111	100.0	1.66	4.3	6.28724e-47	206.098
SFT_seq_7	6683	gi|2997345701|gb|PV704590.1|	gi|2997345701|gb|PV704590.1| Synthetic construct clone pWGA128, complete sequence	2584	75	75	100.0	1.12	2.9	6.4677e-27	139.619
SFT_seq_7	6683	gi|2997345701|gb|PV704590.1|	gi|2997345701|gb|PV704590.1| Synthetic construct clone pWGA128, complete sequence	2584	74	74	100.0	1.11	2.86	2.3262e-26	137.772
SFT_seq_7	6683	gi|2997345716|gb|PV704594.1|	gi|2997345716|gb|PV704594.1| Synthetic construct clone pWGA129, complete sequence	2584	2042	2039	99.85	30.56	79.02	0.0	3753.51
SFT_seq_7	6683	gi|2997345716|gb|PV704594.1|	gi|2997345716|gb|PV704594.1| Synthetic construct clone pWGA129, complete sequence	2584	306	306	100.0	4.58	11.84	2.50356e-155	566.195
SFT_seq_7	6683	gi|2997345716|gb|PV704594.1|	gi|2997345716|gb|PV704594.1| Synthetic construct clone pWGA129, complete sequence	2584	168	168	100.0	2.51	6.5	1.29519e-78	311.357
SFT_seq_7	6683	gi|2997345716|gb|PV704594.1|	gi|2997345716|gb|PV704594.1| Synthetic construct clone pWGA129, complete sequence	2584	111	111	100.0	1.66	4.3	6.28724e-47	206.098
SFT_seq_7	6683	gi|2997345716|gb|PV704594.1|	gi|2997345716|gb|PV704594.1| Synthetic construct clone pWGA129, complete sequence	2584	75	75	100.0	1.12	2.9	6.4677e-27	139.619
SFT_seq_7	6683	gi|2997345716|gb|PV704594.1|	gi|2997345716|gb|PV704594.1| Synthetic construct clone pWGA129, complete sequence	2584	74	74	100.0	1.11	2.86	2.3262e-26	137.772
SFT_seq_7	6683	gi|2997345704|gb|PV704591.1|	gi|2997345704|gb|PV704591.1| Synthetic construct clone pWGA130, complete sequence	2584	2042	2039	99.85	30.56	79.02	0.0	3753.51
SFT_seq_7	6683	gi|2997345704|gb|PV704591.1|	gi|2997345704|gb|PV704591.1| Synthetic construct clone pWGA130, complete sequence	2584	306	306	100.0	4.58	11.84	2.50356e-155	566.195
SFT_seq_7	6683	gi|2997345704|gb|PV704591.1|	gi|2997345704|gb|PV704591.1| Synthetic construct clone pWGA130, complete sequence	2584	168	168	100.0	2.51	6.5	1.29519e-78	311.357
SFT_seq_7	6683	gi|2997345704|gb|PV704591.1|	gi|2997345704|gb|PV704591.1| Synthetic construct clone pWGA130, complete sequence	2584	111	111	100.0	1.66	4.3	6.28724e-47	206.098
SFT_seq_7	6683	gi|2997345704|gb|PV704591.1|	gi|2997345704|gb|PV704591.1| Synthetic construct clone pWGA130, complete sequence	2584	75	75	100.0	1.12	2.9	6.4677e-27	139.619
SFT_seq_7	6683	gi|2997345704|gb|PV704591.1|	gi|2997345704|gb|PV704591.1| Synthetic construct clone pWGA130, complete sequence	2584	74	74	100.0	1.11	2.86	2.3262e-26	137.772
SFT_seq_9	5559	gi|159149197|gb|EU223248.1|	gi|159149197|gb|EU223248.1| Transposition Vector MightyMu_ACT, complete sequence	5521	2862	2860	99.93	51.48	51.84	0.0	5273.31
SFT_seq_9	5559	gi|159149197|gb|EU223248.1|	gi|159149197|gb|EU223248.1| Transposition Vector MightyMu_ACT, complete sequence	5521	202	202	100.0	3.63	3.66	1.35316e-97	374.144
SFT_seq_9	5559	gi|159149197|gb|EU223248.1|	gi|159149197|gb|EU223248.1| Transposition Vector MightyMu_ACT, complete sequence	5521	183	183	100.0	3.29	3.31	4.93617e-87	339.057
SFT_seq_9	5559	gi|159149197|gb|EU223248.1|	gi|159149197|gb|EU223248.1| Transposition Vector MightyMu_ACT, complete sequence	5521	36	36	100.0	0.65	0.65	2.57181e-05	67.5997
SFT_seq_9	5559	gi|159149197|gb|EU223248.1|	gi|159149197|gb|EU223248.1| Transposition Vector MightyMu_ACT, complete sequence	5521	30	30	100.0	0.54	0.54	0.05567	56.5198
SFT_seq_9	5559	gi|159149199|gb|EU223249.1|	gi|159149199|gb|EU223249.1| Transposition Vector MightyMu_GUSB, complete sequence	7773	2862	2860	99.93	51.48	36.82	0.0	5273.31
SFT_seq_9	5559	gi|159149199|gb|EU223249.1|	gi|159149199|gb|EU223249.1| Transposition Vector MightyMu_GUSB, complete sequence	7773	202	202	100.0	3.63	2.6	1.35316e-97	374.144
SFT_seq_9	5559	gi|159149199|gb|EU223249.1|	gi|159149199|gb|EU223249.1| Transposition Vector MightyMu_GUSB, complete sequence	7773	183	183	100.0	3.29	2.35	4.93617e-87	339.057
SFT_seq_9	5559	gi|159149199|gb|EU223249.1|	gi|159149199|gb|EU223249.1| Transposition Vector MightyMu_GUSB, complete sequence	7773	36	36	100.0	0.65	0.46	2.57181e-05	67.5997
SFT_seq_9	5559	gi|159149199|gb|EU223249.1|	gi|159149199|gb|EU223249.1| Transposition Vector MightyMu_GUSB, complete sequence	7773	30	30	100.0	0.54	0.39	0.05567	56.5198
SFT_seq_9	5559	gi|2926893622|gb|PV099650.1|	gi|2926893622|gb|PV099650.1| Cloning vector pdFLPtag-SA-SD-1-GFSTF, complete sequence	7992	2853	2853	100.0	51.32	35.7	0.0	5269.61
SFT_seq_9	5559	gi|2926893622|gb|PV099650.1|	gi|2926893622|gb|PV099650.1| Cloning vector pdFLPtag-SA-SD-1-GFSTF, complete sequence	7992	202	202	100.0	3.63	2.53	1.35316e-97	374.144
SFT_seq_9	5559	gi|2926893622|gb|PV099650.1|	gi|2926893622|gb|PV099650.1| Cloning vector pdFLPtag-SA-SD-1-GFSTF, complete sequence	7992	183	183	100.0	3.29	2.29	4.93617e-87	339.057
SFT_seq_9	5559	gi|2926893622|gb|PV099650.1|	gi|2926893622|gb|PV099650.1| Cloning vector pdFLPtag-SA-SD-1-GFSTF, complete sequence	7992	36	36	100.0	0.65	0.45	2.57181e-05	67.5997
SFT_seq_9	5559	gi|2926893622|gb|PV099650.1|	gi|2926893622|gb|PV099650.1| Cloning vector pdFLPtag-SA-SD-1-GFSTF, complete sequence	7992	30	30	100.0	0.54	0.38	0.05567	56.5198
SFT_seq_9	5559	gi|2926893631|gb|PV099653.1|	gi|2926893631|gb|PV099653.1| Cloning vector pdFLPtag-SA-SD-1-smGFP-HA, complete sequence	8145	2853	2853	100.0	51.32	35.03	0.0	5269.61
SFT_seq_9	5559	gi|2926893631|gb|PV099653.1|	gi|2926893631|gb|PV099653.1| Cloning vector pdFLPtag-SA-SD-1-smGFP-HA, complete sequence	8145	202	202	100.0	3.63	2.48	1.35316e-97	374.144
SFT_seq_9	5559	gi|2926893631|gb|PV099653.1|	gi|2926893631|gb|PV099653.1| Cloning vector pdFLPtag-SA-SD-1-smGFP-HA, complete sequence	8145	183	183	100.0	3.29	2.25	4.93617e-87	339.057
SFT_seq_9	5559	gi|2926893631|gb|PV099653.1|	gi|2926893631|gb|PV099653.1| Cloning vector pdFLPtag-SA-SD-1-smGFP-HA, complete sequence	8145	36	36	100.0	0.65	0.44	2.57181e-05	67.5997
SFT_seq_9	5559	gi|2926893631|gb|PV099653.1|	gi|2926893631|gb|PV099653.1| Cloning vector pdFLPtag-SA-SD-1-smGFP-HA, complete sequence	8145	30	30	100.0	0.54	0.37	0.05567	56.5198
SFT_seq_9	5559	gi|2926893637|gb|PV098399.1|	gi|2926893637|gb|PV098399.1| Cloning vector pdFLPtag-SA-SD-0-GFSTF, complete sequence	7992	2853	2853	100.0	51.32	35.7	0.0	5269.61
SFT_seq_9	5559	gi|2926893637|gb|PV098399.1|	gi|2926893637|gb|PV098399.1| Cloning vector pdFLPtag-SA-SD-0-GFSTF, complete sequence	7992	202	202	100.0	3.63	2.53	1.35316e-97	374.144
SFT_seq_9	5559	gi|2926893637|gb|PV098399.1|	gi|2926893637|gb|PV098399.1| Cloning vector pdFLPtag-SA-SD-0-GFSTF, complete sequence	7992	183	183	100.0	3.29	2.29	4.93617e-87	339.057
SFT_seq_9	5559	gi|2926893637|gb|PV098399.1|	gi|2926893637|gb|PV098399.1| Cloning vector pdFLPtag-SA-SD-0-GFSTF, complete sequence	7992	36	36	100.0	0.65	0.45	2.57181e-05	67.5997
SFT_seq_9	5559	gi|2926893637|gb|PV098399.1|	gi|2926893637|gb|PV098399.1| Cloning vector pdFLPtag-SA-SD-0-GFSTF, complete sequence	7992	30	30	100.0	0.54	0.38	0.05567	56.5198
SFT_seq_11	4805	gi|190361701|gb|EU729724.1|	gi|190361701|gb|EU729724.1| Cloning vector pSMARTGC HK, complete sequence	1797	1682	1682	100.0	35.01	93.6	0.0	3107.19
SFT_seq_11	4805	gi|190361701|gb|EU729724.1|	gi|190361701|gb|EU729724.1| Cloning vector pSMARTGC HK, complete sequence	1797	814	808	99.26	16.94	45.3	0.0	1471.05
SFT_seq_11	4805	gi|190361701|gb|EU729724.1|	gi|190361701|gb|EU729724.1| Cloning vector pSMARTGC HK, complete sequence	1797	37	36	97.3	0.77	2.06	0.00103311	62.0597
SFT_seq_11	4805	gi|190361701|gb|EU729724.1|	gi|190361701|gb|EU729724.1| Cloning vector pSMARTGC HK, complete sequence	1797	37	36	97.3	0.77	2.06	0.00103311	62.0597
SFT_seq_11	4805	gi|22476919|gb|AF532107.1|	gi|22476919|gb|AF532107.1| Cloning vector pSMART-HCKan, complete sequence	1788	1686	1683	99.82	35.09	94.3	0.0	3094.26
SFT_seq_11	4805	gi|22476919|gb|AF532107.1|	gi|22476919|gb|AF532107.1| Cloning vector pSMART-HCKan, complete sequence	1788	817	811	99.27	17.0	45.69	0.0	1476.59
SFT_seq_11	4805	gi|22476919|gb|AF532107.1|	gi|22476919|gb|AF532107.1| Cloning vector pSMART-HCKan, complete sequence	1788	37	36	97.3	0.77	2.07	0.00103311	62.0597
SFT_seq_11	4805	gi|22476919|gb|AF532107.1|	gi|22476919|gb|AF532107.1| Cloning vector pSMART-HCKan, complete sequence	1788	37	36	97.3	0.77	2.07	0.00103311	62.0597
SFT_seq_11	4805	gi|22476921|gb|AF532108.1|	gi|22476921|gb|AF532108.1| Cloning vector pEZSeq-Kan, complete sequence	2008	1647	1647	100.0	34.28	82.02	0.0	3042.55
SFT_seq_11	4805	gi|22476921|gb|AF532108.1|	gi|22476921|gb|AF532108.1| Cloning vector pEZSeq-Kan, complete sequence	2008	814	808	99.26	16.94	40.54	0.0	1471.05
SFT_seq_11	4805	gi|22476921|gb|AF532108.1|	gi|22476921|gb|AF532108.1| Cloning vector pEZSeq-Kan, complete sequence	2008	37	36	97.3	0.77	1.84	0.00103311	62.0597
SFT_seq_11	4805	gi|22476921|gb|AF532108.1|	gi|22476921|gb|AF532108.1| Cloning vector pEZSeq-Kan, complete sequence	2008	37	36	97.3	0.77	1.84	0.00103311	62.0597
SFT_seq_11	4805	gi|1567187657|gb|MH662440.1|	gi|1567187657|gb|MH662440.1| Cloning vector L1611, complete sequence	2538	1598	1589	99.44	33.26	62.96	0.0	2898.51
SFT_seq_11	4805	gi|1567187657|gb|MH662440.1|	gi|1567187657|gb|MH662440.1| Cloning vector L1611, complete sequence	2538	817	809	99.02	17.0	32.19	0.0	1465.51
SFT_seq_11	4805	gi|1567187657|gb|MH662440.1|	gi|1567187657|gb|MH662440.1| Cloning vector L1611, complete sequence	2538	71	70	98.59	1.48	2.8	1.29912e-22	124.846
SFT_seq_11	4805	gi|1567187657|gb|MH662440.1|	gi|1567187657|gb|MH662440.1| Cloning vector L1611, complete sequence	2538	37	36	97.3	0.77	1.46	0.00103311	62.0597
SFT_seq_11	4805	gi|1567187657|gb|MH662440.1|	gi|1567187657|gb|MH662440.1| Cloning vector L1611, complete sequence	2538	37	36	97.3	0.77	1.46	0.00103311	62.0597
SFT_seq_11	4805	gi|1871525912|gb|MT346027.1|	gi|1871525912|gb|MT346027.1| Cloning vector pY71-sfGFP, complete sequence	2477	1048	1047	99.9	21.81	42.31	0.0	1929.02
SFT_seq_11	4805	gi|1871525912|gb|MT346027.1|	gi|1871525912|gb|MT346027.1| Cloning vector pY71-sfGFP, complete sequence	2477	814	808	99.26	16.94	32.86	0.0	1471.05
SFT_seq_11	4805	gi|1871525912|gb|MT346027.1|	gi|1871525912|gb|MT346027.1| Cloning vector pY71-sfGFP, complete sequence	2477	589	584	99.15	12.26	23.78	0.0	1059.25
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	1286	1286	100.0	19.43	0.02	0.0	2375.91
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	1162	1127	96.99	17.56	0.02	0.0	1953.03
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	208	204	98.08	3.14	0.0	3.49101e-94	363.064
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	177	177	100.0	2.67	0.0	1.27348e-83	327.977
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	140	139	99.29	2.12	0.0	2.19215e-61	254.111
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	111	108	97.3	1.68	0.0	6.26993e-42	189.479
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	75	75	100.0	1.13	0.0	6.40442e-27	139.619
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	74	74	100.0	1.12	0.0	2.30344e-26	137.772
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	65	64	98.46	0.98	0.0	1.07929e-19	115.613
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	62	62	100.0	0.94	0.0	1.07929e-19	115.613
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	64	63	98.44	0.97	0.0	1.39616e-18	111.919
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	61	60	98.36	0.92	0.0	1.80604e-17	108.226
SFT_seq_13	6618	gi|1894831403|gb|CP051263.1|	gi|1894831403|gb|CP051263.1| Escherichia coli CFT073 chromosome, complete genome	5242376	44	44	100.0	0.66	0.0	1.09467e-09	82.3729
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	1285	1285	100.0	19.42	14.31	0.0	2374.07
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	349	348	99.71	5.27	3.89	1.44016e-177	640.061
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	342	342	100.0	5.17	3.81	2.40989e-175	632.674
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	369	309	83.74	5.58	4.11	3.54075e-84	329.824
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	369	309	83.74	5.58	4.11	3.54075e-84	329.824
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	369	308	83.47	5.58	4.11	1.64735e-82	324.284
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	150	149	99.33	2.27	1.67	6.05202e-67	272.578
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	129	129	100.0	1.95	1.44	6.13826e-57	239.338
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	80	80	100.0	1.21	0.89	1.06413e-29	148.852
SFT_seq_13	6618	gi|2728411473|gb|PP744469.1|	gi|2728411473|gb|PP744469.1| Cloning vector pTARA-MutaT7GDE3, complete sequence	8979	43	43	100.0	0.65	0.48	3.93715e-09	80.5262
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	1285	1285	100.0	19.42	19.94	0.0	2374.07
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	1081	1081	100.0	16.33	16.77	0.0	1997.35
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	828	825	99.64	12.51	12.85	0.0	1511.68
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	533	531	99.62	8.05	8.27	0.0	974.305
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	232	232	100.0	3.51	3.6	3.3936e-114	429.543
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	129	129	100.0	1.95	2.0	6.13826e-57	239.338
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	80	80	100.0	1.21	1.24	1.06413e-29	148.852
SFT_seq_13	6618	gi|1335032049|gb|MG674482.1|	gi|1335032049|gb|MG674482.1| Cloning vector pBAD-kan-BlaP-VEB-7, complete sequence	6445	43	43	100.0	0.65	0.67	3.93715e-09	80.5262
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	1285	1285	100.0	19.42	11.18	0.0	2374.07
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	349	348	99.71	5.27	3.04	1.44016e-177	640.061
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	342	342	100.0	5.17	2.97	2.40989e-175	632.674
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	606	475	78.38	9.16	5.27	4.54796e-88	342.75
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	606	473	78.05	9.16	5.27	9.84461e-85	331.671
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	369	309	83.74	5.58	3.21	3.54075e-84	329.824
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	150	149	99.33	2.27	1.3	6.05202e-67	272.578
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	80	80	100.0	1.21	0.7	1.06413e-29	148.852
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	74	74	100.0	1.12	0.64	2.30344e-26	137.772
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	73	73	100.0	1.1	0.64	8.28464e-26	135.926
